variable,mu_c,CI_c_lower,CI_c_upper
40214,4131.732143772857,4069.9218991388047,4193.542388406909
40215,4131.732143772857,4069.9218991388047,4193.542388406909
40216,4131.732143772857,4069.9218991388047,4193.542388406909
40217,4131.732143772857,4069.9218991388047,4193.542388406909
40218,4131.732143772857,4069.9218991388047,4193.542388406909
40219,4131.732143772857,4069.9218991388047,4193.542388406909
40220,4131.732143772857,4069.9218991388047,4193.542388406909
40221,4131.732143772857,4069.9218991388047,4193.542388406909
40222,4131.732143772857,4069.9218991388047,4193.542388406909
40223,4131.732143772857,4069.9218991388047,4193.542388406909
40224,4131.732143772857,4069.9218991388047,4193.542388406909
40225,4131.732143772857,4069.9218991388047,4193.542388406909
40226,4131.732143772857,4069.9218991388047,4193.542388406909
40227,4131.732143772857,4069.9218991388047,4193.542388406909
40228,4131.732143772857,4069.9218991388047,4193.542388406909
40229,4131.732143772857,4069.9218991388047,4193.542388406909
40230,4131.732143772857,4069.9218991388047,4193.542388406909
40231,4131.732143772857,4069.9218991388047,4193.542388406909
40232,4131.732143772857,4069.9218991388047,4193.542388406909
40233,4131.732143772857,4069.9218991388047,4193.542388406909
40234,4131.732143772857,4069.9218991388047,4193.542388406909
40235,4131.732143772857,4069.9218991388047,4193.542388406909
40236,4131.732143772857,4069.9218991388047,4193.542388406909
40237,4131.732143772857,4069.9218991388047,4193.542388406909
40238,4131.732143772857,4069.9218991388047,4193.542388406909
40239,4131.732143772857,4069.9218991388047,4193.542388406909
40240,4131.732143772857,4069.9218991388047,4193.542388406909
40241,4131.732143772857,4069.9218991388047,4193.542388406909
40242,4131.732143772857,4069.9218991388047,4193.542388406909
40243,4131.732143772857,4069.9218991388047,4193.542388406909
40244,4131.732143772857,4069.9218991388047,4193.542388406909
40245,4131.732143772857,4069.9218991388047,4193.542388406909
40246,4131.732143772857,4069.9218991388047,4193.542388406909
40247,4131.732143772857,4069.9218991388047,4193.542388406909
40248,4131.732143772857,4069.9218991388047,4193.542388406909
40249,4131.732143772857,4069.9218991388047,4193.542388406909
40250,4131.732143772857,4069.9218991388047,4193.542388406909
40251,4131.732143772857,4069.9218991388047,4193.542388406909
40252,4131.732143772857,4069.9218991388047,4193.542388406909
40253,4131.732143772857,4069.9218991388047,4193.542388406909
40254,4131.732143772857,4069.9218991388047,4193.542388406909
40255,4131.584850161154,4069.7555662002355,4193.414134122071
40256,4131.584850161154,4069.7555662002355,4193.414134122071
40257,4131.584850161154,4069.7555662002355,4193.414134122071
40258,4131.584850161154,4069.7555662002355,4193.414134122071
40259,4131.584850161154,4069.7555662002355,4193.414134122071
40260,4131.584850161154,4069.7555662002355,4193.414134122071
40261,4131.584850161154,4069.7555662002355,4193.414134122071
40262,4131.584850161154,4069.7555662002355,4193.414134122071
40263,4131.584850161154,4069.7555662002355,4193.414134122071
40264,4131.584850161154,4069.7555662002355,4193.414134122071
40265,4131.584850161154,4069.7555662002355,4193.414134122071
40266,4131.584850161154,4069.7555662002355,4193.414134122071
40267,4131.584850161154,4069.7555662002355,4193.414134122071
40268,4131.584850161154,4069.7555662002355,4193.414134122071
40269,4131.584850161154,4069.7555662002355,4193.414134122071
40270,4131.584850161154,4069.7555662002355,4193.414134122071
40271,4131.584850161154,4069.7555662002355,4193.414134122071
40272,4131.584850161154,4069.7555662002355,4193.414134122071
40273,4131.584850161154,4069.7555662002355,4193.414134122071
40274,4131.584850161154,4069.7555662002355,4193.414134122071
40275,4131.584850161154,4069.7555662002355,4193.414134122071
40276,4131.584850161154,4069.7555662002355,4193.414134122071
40277,4131.584850161154,4069.7555662002355,4193.414134122071
40278,4131.584850161154,4069.7555662002355,4193.414134122071
40279,4131.584850161154,4069.7555662002355,4193.414134122071
40280,4131.584850161154,4069.7555662002355,4193.414134122071
40281,4131.584850161154,4069.7555662002355,4193.414134122071
40282,4131.584850161154,4069.7555662002355,4193.414134122071
40283,4131.584850161154,4069.7555662002355,4193.414134122071
40284,4131.584850161154,4069.7555662002355,4193.414134122071
40285,4131.584850161154,4069.7555662002355,4193.414134122071
40286,4131.584850161154,4069.7555662002355,4193.414134122071
40287,4131.584850161154,4069.7555662002355,4193.414134122071
40288,4131.584850161154,4069.7555662002355,4193.414134122071
40289,4131.584850161154,4069.7555662002355,4193.414134122071
40290,4131.584850161154,4069.7555662002355,4193.414134122071
40291,4131.584850161154,4069.7555662002355,4193.414134122071
40292,4131.584850161154,4069.7555662002355,4193.414134122071
40293,4131.584850161154,4069.7555662002355,4193.414134122071
40294,4131.584850161154,4069.7555662002355,4193.414134122071
40295,4131.584850161154,4069.7555662002355,4193.414134122071
40296,4131.584850161154,4069.7555662002355,4193.414134122071
40297,4131.584850161154,4069.7555662002355,4193.414134122071
40298,4131.584850161154,4069.7555662002355,4193.414134122071
40299,4131.584850161154,4069.7555662002355,4193.414134122071
40300,4131.584850161154,4069.7555662002355,4193.414134122071
40301,4131.584850161154,4069.7555662002355,4193.414134122071
40302,4131.584850161154,4069.7555662002355,4193.414134122071
40303,4131.584850161154,4069.7555662002355,4193.414134122071
40304,4131.584850161154,4069.7555662002355,4193.414134122071
40305,4131.584850161154,4069.7555662002355,4193.414134122071
40306,4131.584850161154,4069.7555662002355,4193.414134122071
40307,4131.584850161154,4069.7555662002355,4193.414134122071
40308,4131.584850161154,4069.7555662002355,4193.414134122071
40309,4131.584850161154,4069.7555662002355,4193.414134122071
40310,4131.584850161154,4069.7555662002355,4193.414134122071
40311,4131.584850161154,4069.7555662002355,4193.414134122071
40312,4131.584850161154,4069.7555662002355,4193.414134122071
40313,4131.584850161154,4069.7555662002355,4193.414134122071
40314,4131.584850161154,4069.7555662002355,4193.414134122071
40315,4131.584850161154,4069.7555662002355,4193.414134122071
40316,4131.584850161154,4069.7555662002355,4193.414134122071
40317,4131.584850161154,4069.7555662002355,4193.414134122071
40318,4131.584850161154,4069.7555662002355,4193.414134122071
40319,4131.584850161154,4069.7555662002355,4193.414134122071
40320,4131.584850161154,4069.7555662002355,4193.414134122071
40321,4131.584850161154,4069.7555662002355,4193.414134122071
40322,4131.584850161154,4069.7555662002355,4193.414134122071
40323,4131.584850161154,4069.7555662002355,4193.414134122071
40324,4131.584850161154,4069.7555662002355,4193.414134122071
40325,4131.584850161154,4069.7555662002355,4193.414134122071
40326,4131.584850161154,4069.7555662002355,4193.414134122071
40327,4131.584850161154,4069.7555662002355,4193.414134122071
40328,4131.584850161154,4069.7555662002355,4193.414134122071
40329,4131.584850161154,4069.7555662002355,4193.414134122071
40330,4131.584850161154,4069.7555662002355,4193.414134122071
40331,4129.66836080308,4067.473769874474,4191.862951731686
40332,4129.66836080308,4067.473769874474,4191.862951731686
40333,4129.66836080308,4067.473769874474,4191.862951731686
40334,4129.66836080308,4067.473769874474,4191.862951731686
40335,4129.66836080308,4067.473769874474,4191.862951731686
40336,4129.66836080308,4067.473769874474,4191.862951731686
40337,4129.66836080308,4067.473769874474,4191.862951731686
40338,4129.66836080308,4067.473769874474,4191.862951731686
40339,4129.66836080308,4067.473769874474,4191.862951731686
40340,4128.839933678334,4066.6419420941206,4191.037925262547
40341,4128.839933678334,4066.6419420941206,4191.037925262547
40342,4128.839933678334,4066.6419420941206,4191.037925262547
40343,4128.839933678334,4066.6419420941206,4191.037925262547
40344,4128.839933678334,4066.6419420941206,4191.037925262547
40345,4128.839933678334,4066.6419420941206,4191.037925262547
40346,4128.839933678334,4066.6419420941206,4191.037925262547
40347,4128.839933678334,4066.6419420941206,4191.037925262547
40348,4128.839933678334,4066.6419420941206,4191.037925262547
40349,4128.839933678334,4066.6419420941206,4191.037925262547
40350,4128.839933678334,4066.6419420941206,4191.037925262547
40351,4128.839933678334,4066.6419420941206,4191.037925262547
40352,4128.839933678334,4066.6419420941206,4191.037925262547
40353,4128.839933678334,4066.6419420941206,4191.037925262547
40354,4128.839933678334,4066.6419420941206,4191.037925262547
40355,4128.839933678334,4066.6419420941206,4191.037925262547
40356,4128.839933678334,4066.6419420941206,4191.037925262547
40357,4128.839933678334,4066.6419420941206,4191.037925262547
40358,4128.839933678334,4066.6419420941206,4191.037925262547
40359,4128.839933678334,4066.6419420941206,4191.037925262547
40360,4128.839933678334,4066.6419420941206,4191.037925262547
40361,4128.839933678334,4066.6419420941206,4191.037925262547
40362,4128.839933678334,4066.6419420941206,4191.037925262547
40363,4128.839933678334,4066.6419420941206,4191.037925262547
40364,4128.839933678334,4066.6419420941206,4191.037925262547
40365,4128.839933678334,4066.6419420941206,4191.037925262547
40366,4128.839933678334,4066.6419420941206,4191.037925262547
40367,4128.839933678334,4066.6419420941206,4191.037925262547
40368,4126.552867513211,4064.73150407909,4188.374230947332
40369,4126.552867513211,4064.73150407909,4188.374230947332
40370,4126.552867513211,4064.73150407909,4188.374230947332
40371,4126.552867513211,4064.73150407909,4188.374230947332
40372,4126.552867513211,4064.73150407909,4188.374230947332
40373,4126.552867513211,4064.73150407909,4188.374230947332
40374,4126.552867513211,4064.73150407909,4188.374230947332
40375,4126.552867513211,4064.73150407909,4188.374230947332
40376,4126.552867513211,4064.73150407909,4188.374230947332
40377,4126.552867513211,4064.73150407909,4188.374230947332
40378,4126.552867513211,4064.73150407909,4188.374230947332
40379,4126.552867513211,4064.73150407909,4188.374230947332
40380,4126.552867513211,4064.73150407909,4188.374230947332
40381,4126.552867513211,4064.73150407909,4188.374230947332
40382,4126.552867513211,4064.73150407909,4188.374230947332
40383,4126.552867513211,4064.73150407909,4188.374230947332
40384,4126.552867513211,4064.73150407909,4188.374230947332
40385,4126.552867513211,4064.73150407909,4188.374230947332
40386,4126.552867513211,4064.73150407909,4188.374230947332
40387,4126.552867513211,4064.73150407909,4188.374230947332
40388,4126.552867513211,4064.73150407909,4188.374230947332
40389,4126.552867513211,4064.73150407909,4188.374230947332
40390,4126.552867513211,4064.731504079089,4188.374230947331
40391,4126.552867513211,4064.731504079089,4188.374230947331
40392,4126.552867513211,4064.731504079089,4188.374230947331
40393,4126.552867513211,4064.731504079089,4188.374230947331
40394,4126.552867513211,4064.731504079089,4188.374230947331
40395,4126.552867513211,4064.731504079089,4188.374230947331
40396,4126.552867513211,4064.731504079089,4188.374230947331
40397,4126.552867513211,4064.731504079089,4188.374230947331
40398,4126.552867513211,4064.731504079089,4188.374230947331
40399,4126.552867513211,4064.731504079089,4188.374230947331
40400,4126.552867513211,4064.731504079089,4188.374230947331
40401,4126.552867513211,4064.731504079089,4188.374230947331
40402,4126.552867513211,4064.731504079089,4188.374230947331
40403,4126.552867513211,4064.731504079089,4188.374230947331
40404,4126.552867513211,4064.731504079089,4188.374230947331
40405,4126.552867513211,4064.731504079089,4188.374230947331
40406,4126.552867513211,4064.731504079089,4188.374230947331
40407,4126.552867513211,4064.731504079089,4188.374230947331
40408,4126.552867513211,4064.731504079089,4188.374230947331
40409,4126.552867513211,4064.731504079089,4188.374230947331
40410,4126.552867513211,4064.731504079089,4188.374230947331
40411,4126.552867513211,4064.731504079089,4188.374230947331
40412,4126.552867513211,4064.731504079089,4188.374230947331
40413,4126.552867513211,4064.731504079089,4188.374230947331
40414,4126.552867513211,4064.731504079089,4188.374230947331
40415,4126.552867513211,4064.731504079089,4188.374230947331
40416,4126.552867513211,4064.731504079089,4188.374230947331
40417,4126.552867513211,4064.731504079089,4188.374230947331
40418,4126.552867513211,4064.731504079089,4188.374230947331
40419,4126.552867513211,4064.731504079089,4188.374230947331
40420,4126.552867513211,4064.731504079089,4188.374230947331
40421,4126.552867513211,4064.731504079089,4188.374230947331
40422,4126.552867513211,4064.731504079089,4188.374230947331
40423,4126.552867513211,4064.731504079089,4188.374230947331
40424,4126.552867513211,4064.731504079089,4188.374230947331
40425,4126.552867513211,4064.731504079089,4188.374230947331
40426,4126.552867513211,4064.731504079089,4188.374230947331
40427,4126.552867513211,4064.731504079089,4188.374230947331
40428,4126.552867513211,4064.731504079089,4188.374230947331
40429,4126.552867513211,4064.731504079089,4188.374230947331
40430,4126.552867513211,4064.731504079089,4188.374230947331
40431,4126.552867513211,4064.731504079089,4188.374230947331
40432,4125.765776664008,4064.9203320848674,4186.611221243146
40433,4125.765776664008,4064.9203320848674,4186.611221243146
40434,4125.765776664008,4064.9203320848674,4186.611221243146
40435,4125.765776664008,4064.9203320848674,4186.611221243146
40436,4125.765776664008,4064.9203320848674,4186.611221243146
40437,4125.765776664008,4064.9203320848674,4186.611221243146
40438,4125.765776664008,4064.9203320848674,4186.611221243146
40439,4125.765776664008,4064.9203320848674,4186.611221243146
40440,4125.765776664008,4064.9203320848674,4186.611221243146
40441,4125.765776664008,4064.9203320848674,4186.611221243146
40442,4125.765776664008,4064.9203320848674,4186.611221243146
40443,4125.765776664008,4064.9203320848674,4186.611221243146
40444,4125.765776664008,4064.9203320848674,4186.611221243146
40445,4125.765776664008,4064.9203320848674,4186.611221243146
40446,4125.765776664008,4064.9203320848674,4186.611221243146
40447,4125.765776664008,4064.9203320848674,4186.611221243146
40448,4125.765776664008,4064.9203320848674,4186.611221243146
40449,4125.765776664008,4064.9203320848674,4186.611221243146
40450,4125.765776664008,4064.9203320848674,4186.611221243146
40451,4125.765776664008,4064.9203320848674,4186.611221243146
40452,4125.765776664008,4064.9203320848674,4186.611221243146
40453,4125.765776664008,4064.9203320848674,4186.611221243146
40454,4125.765776664008,4064.9203320848674,4186.611221243146
40455,4125.765776664008,4064.9203320848674,4186.611221243146
40456,4125.765776664008,4064.9203320848674,4186.611221243146
40457,4125.765776664008,4064.9203320848674,4186.611221243146
40458,4125.765776664008,4064.9203320848674,4186.611221243146
40459,4125.765776664008,4064.9203320848674,4186.611221243146
40460,4125.765776664008,4064.9203320848674,4186.611221243146
40461,4125.765776664008,4064.9203320848674,4186.611221243146
40462,4125.765776664008,4064.9203320848674,4186.611221243146
40463,4125.765776664008,4064.9203320848674,4186.611221243146
40464,4125.765776664008,4064.9203320848674,4186.611221243146
40465,4125.765776664008,4064.9203320848674,4186.611221243146
40466,4125.765776664008,4064.9203320848674,4186.611221243146
40467,4125.765776664008,4064.9203320848674,4186.611221243146
40468,4125.765776664008,4064.9203320848674,4186.611221243146
40469,4123.765776664008,4065.290222504889,4182.241330823124
40470,4123.765776664008,4065.290222504889,4182.241330823124
40471,4123.765776664008,4065.290222504889,4182.241330823124
40472,4123.765776664008,4065.290222504889,4182.241330823124
40473,4123.765776664008,4065.290222504889,4182.241330823124
40474,4123.765776664008,4065.290222504889,4182.241330823124
40475,4123.765776664008,4065.290222504889,4182.241330823124
40476,4122.195858151085,4065.004908422065,4179.386807880103
40477,4122.195858151085,4065.004908422065,4179.386807880103
40478,4122.195858151085,4065.004908422065,4179.386807880103
40479,4122.195858151085,4065.004908422065,4179.386807880103
40480,4122.195858151085,4065.004908422065,4179.386807880103
40481,4122.195858151085,4065.004908422065,4179.386807880103
40482,4122.195858151085,4065.004908422065,4179.386807880103
40483,4122.195858151085,4065.004908422065,4179.386807880103
40484,4122.195858151085,4065.004908422065,4179.386807880103
40485,4122.195858151085,4065.004908422065,4179.386807880103
40486,4122.195858151085,4065.004908422065,4179.386807880103
40487,4122.195858151085,4065.004908422065,4179.386807880103
40488,4122.195858151085,4065.004908422065,4179.386807880103
40489,4122.195858151085,4065.004908422065,4179.386807880103
40490,4122.195858151085,4065.004908422065,4179.386807880103
40491,4122.195858151085,4065.004908422065,4179.386807880103
40492,4122.195858151085,4065.004908422065,4179.386807880103
40493,4122.195858151085,4065.004908422065,4179.386807880103
40494,4122.195858151085,4065.004908422065,4179.386807880103
40495,4122.195858151085,4065.004908422065,4179.386807880103
40496,4122.195858151085,4065.004908422065,4179.386807880103
40497,4122.195858151085,4065.004908422065,4179.386807880103
40498,4122.195858151085,4065.004908422065,4179.386807880103
40499,4122.195858151085,4065.004908422065,4179.386807880103
40500,4122.195858151085,4065.004908422065,4179.386807880103
40501,4122.195858151085,4065.004908422065,4179.386807880103
40502,4122.195858151085,4065.004908422065,4179.386807880103
40503,4122.195858151085,4065.004908422065,4179.386807880103
40504,4122.195858151085,4065.004908422065,4179.386807880103
40505,4122.195858151085,4065.004908422065,4179.386807880103
40506,4122.195858151085,4065.004908422065,4179.386807880103
40507,4122.195858151085,4065.004908422065,4179.386807880103
40508,4122.195858151085,4065.004908422065,4179.386807880103
40509,4122.195858151085,4065.004908422065,4179.386807880103
40510,4122.195858151085,4065.004908422065,4179.386807880103
40511,4122.195858151085,4065.004908422065,4179.386807880103
40512,4122.0331396476,4065.034283194339,4179.031996100862
40513,4122.0331396476,4065.034283194339,4179.031996100862
40514,4122.0331396476,4065.034283194339,4179.031996100862
40515,4122.0331396476,4065.034283194339,4179.031996100862
40516,4122.0331396476,4065.034283194339,4179.031996100862
40517,4122.0331396476,4065.034283194339,4179.031996100862
40518,4122.0331396476,4065.034283194339,4179.031996100862
40519,4122.0331396476,4065.034283194339,4179.031996100862
40520,4122.0331396476,4065.034283194339,4179.031996100862
40521,4122.0331396476,4065.034283194339,4179.031996100862
40522,4122.0331396476,4065.034283194339,4179.031996100862
40523,4122.0331396476,4065.034283194339,4179.031996100862
40524,4122.0331396476,4065.034283194339,4179.031996100862
40525,4122.0331396476,4065.034283194339,4179.031996100862
40526,4122.0331396476,4065.034283194339,4179.031996100862
40527,4122.0331396476,4065.034283194339,4179.031996100862
40528,4122.0331396476,4065.034283194339,4179.031996100862
40529,4122.0331396476,4065.034283194339,4179.031996100862
40530,4122.0331396476,4065.034283194339,4179.031996100862
40531,4122.0331396476,4065.034283194339,4179.031996100862
40532,4122.0331396476,4065.034283194339,4179.031996100862
40533,4122.0331396476,4065.034283194339,4179.031996100862
40534,4122.0331396476,4065.034283194339,4179.031996100862
40535,4122.0331396476,4065.034283194339,4179.031996100862
40536,4122.0331396476,4065.034283194339,4179.031996100862
40537,4122.0331396476,4065.034283194339,4179.031996100862
40538,4122.0331396476,4065.034283194339,4179.031996100862
40539,4122.0331396476,4065.034283194339,4179.031996100862
40540,4122.0331396476,4065.034283194339,4179.031996100862
40541,4122.0331396476,4065.034283194339,4179.031996100862
40542,4122.0331396476,4065.034283194339,4179.031996100862
40543,4122.0331396476,4065.034283194339,4179.031996100862
40544,4122.0331396476,4065.034283194339,4179.031996100862
40545,4122.0331396476,4065.034283194339,4179.031996100862
40546,4122.0331396476,4065.034283194339,4179.031996100862
40547,4122.0331396476,4065.034283194339,4179.031996100862
40548,4122.0331396476,4065.034283194339,4179.031996100862
40549,4122.0331396476,4065.034283194339,4179.031996100862
40550,4122.0331396476,4065.034283194339,4179.031996100862
40551,4118.245015601378,4063.7690201910873,4172.721011011669
40552,4117.727461251225,4063.039065046447,4172.415857456002
40553,4117.727461251225,4063.039065046447,4172.415857456002
40554,4117.727461251225,4063.039065046447,4172.415857456002
40555,4117.727461251225,4063.039065046447,4172.415857456002
40556,4117.727461251225,4063.039065046447,4172.415857456002
40557,4117.727461251225,4063.039065046447,4172.415857456002
40558,4117.727461251225,4063.039065046447,4172.415857456002
40559,4117.727461251225,4063.039065046447,4172.415857456002
40560,4116.536123538134,4062.457608693558,4170.61463838271
40561,4116.536123538134,4062.457608693558,4170.61463838271
40562,4116.536123538134,4062.457608693558,4170.61463838271
40563,4116.536123538134,4062.457608693558,4170.61463838271
40564,4116.536123538134,4062.457608693558,4170.61463838271
40565,4116.536123538134,4062.457608693558,4170.61463838271
40566,4116.536123538134,4062.457608693558,4170.61463838271
40567,4116.536123538134,4062.457608693558,4170.61463838271
40568,4116.536123538134,4062.457608693558,4170.61463838271
40569,4116.536123538134,4062.457608693558,4170.61463838271
40570,4116.536123538134,4062.457608693558,4170.61463838271
40571,4116.536123538134,4062.457608693558,4170.61463838271
40572,4116.536123538134,4062.457608693558,4170.61463838271
40573,4116.536123538134,4062.457608693558,4170.61463838271
40574,4116.536123538134,4062.457608693558,4170.61463838271
40575,4116.536123538134,4062.457608693558,4170.61463838271
40576,4116.536123538134,4062.457608693558,4170.61463838271
40577,4116.536123538134,4062.457608693558,4170.61463838271
40578,4116.536123538134,4062.457608693558,4170.61463838271
40579,4116.536123538134,4062.457608693558,4170.61463838271
40580,4116.536123538134,4062.457608693558,4170.61463838271
40581,4116.536123538134,4062.457608693558,4170.61463838271
40582,4116.536123538134,4062.457608693558,4170.61463838271
40583,4116.536123538134,4062.457608693558,4170.61463838271
40584,4116.536123538134,4062.457608693558,4170.61463838271
40585,4116.536123538134,4062.457608693558,4170.61463838271
40586,4116.536123538134,4062.457608693558,4170.61463838271
40587,4116.536123538134,4062.457608693558,4170.61463838271
40588,4116.536123538134,4062.457608693558,4170.61463838271
40589,4116.536123538134,4062.457608693558,4170.61463838271
40590,4116.536123538134,4062.457608693558,4170.61463838271
40591,4116.536123538134,4062.457608693558,4170.61463838271
40592,4116.536123538134,4062.457608693558,4170.61463838271
40593,4116.536123538134,4062.457608693558,4170.61463838271
40594,4116.536123538134,4062.457608693558,4170.61463838271
40595,4116.536123538134,4062.457608693558,4170.61463838271
40596,4115.93003887134,4060.9402613449543,4170.919816397726
40597,4115.93003887134,4060.9402613449543,4170.919816397726
40598,4115.93003887134,4060.9402613449543,4170.919816397726
40599,4115.93003887134,4060.9402613449543,4170.919816397726
40600,4115.93003887134,4060.9402613449543,4170.919816397726
40601,4115.93003887134,4060.9402613449543,4170.919816397726
40602,4115.93003887134,4060.9402613449543,4170.919816397726
40603,4115.93003887134,4060.9402613449543,4170.919816397726
40604,4115.93003887134,4060.9402613449543,4170.919816397726
40605,4115.93003887134,4060.9402613449543,4170.919816397726
40606,4115.678102969136,4060.6496441243166,4170.706561813954
40607,4115.678102969136,4060.6496441243166,4170.706561813954
40608,4115.678102969136,4060.6496441243166,4170.706561813954
40609,4115.678102969136,4060.6496441243166,4170.706561813954
40610,4115.678102969136,4060.6496441243166,4170.706561813954
40611,4115.678102969136,4060.6496441243166,4170.706561813954
40612,4115.678102969136,4060.6496441243166,4170.706561813954
40613,4115.678102969136,4060.6496441243166,4170.706561813954
40614,4115.678102969136,4060.6496441243166,4170.706561813954
40615,4115.678102969136,4060.6496441243166,4170.706561813954
40616,4115.678102969136,4060.6496441243166,4170.706561813954
40617,4115.678102969136,4060.6496441243166,4170.706561813954
40618,4115.678102969136,4060.6496441243166,4170.706561813954
40619,4115.678102969136,4060.6496441243166,4170.706561813954
40620,4115.678102969136,4060.6496441243166,4170.706561813954
40621,4115.678102969136,4060.6496441243166,4170.706561813954
40622,4115.678102969136,4060.6496441243166,4170.706561813954
40623,4115.678102969136,4060.6496441243166,4170.706561813954
40624,4115.678102969136,4060.6496441243166,4170.706561813954
40625,4115.678102969136,4060.6496441243166,4170.706561813954
40626,4115.678102969136,4060.6496441243166,4170.706561813954
40627,4115.678102969136,4060.6496441243166,4170.706561813954
40628,4114.818157913775,4059.41713513809,4170.219180689461
40629,4114.818157913775,4059.41713513809,4170.219180689461
40630,4114.818157913775,4059.41713513809,4170.219180689461
40631,4114.818157913775,4059.41713513809,4170.219180689461
40632,4114.818157913775,4059.41713513809,4170.219180689461
40633,4114.818157913775,4059.41713513809,4170.219180689461
40634,4114.818157913775,4059.41713513809,4170.219180689461
40635,4114.818157913775,4059.41713513809,4170.219180689461
40636,4114.818157913775,4059.41713513809,4170.219180689461
40637,4114.818157913775,4059.41713513809,4170.219180689461
40638,4114.818157913775,4059.41713513809,4170.219180689461
40639,4114.818157913775,4059.41713513809,4170.219180689461
40640,4114.818157913775,4059.41713513809,4170.219180689461
40641,4114.818157913775,4059.41713513809,4170.219180689461
40642,4114.818157913775,4059.41713513809,4170.219180689461
40643,4114.818157913775,4059.41713513809,4170.219180689461
40644,4114.818157913775,4059.41713513809,4170.219180689461
40645,4114.818157913775,4059.41713513809,4170.219180689461
40646,4114.818157913775,4059.41713513809,4170.219180689461
40647,4114.818157913775,4059.41713513809,4170.219180689461
40648,4114.818157913775,4059.41713513809,4170.219180689461
40649,4114.818157913775,4059.41713513809,4170.219180689461
40650,4114.818157913775,4059.41713513809,4170.219180689461
40651,4114.818157913775,4059.41713513809,4170.219180689461
40652,4114.818157913775,4059.41713513809,4170.219180689461
40653,4114.818157913775,4059.41713513809,4170.219180689461
40654,4114.818157913775,4059.41713513809,4170.219180689461
40655,4114.818157913775,4059.41713513809,4170.219180689461
40656,4114.818157913775,4059.41713513809,4170.219180689461
40657,4114.818157913775,4059.41713513809,4170.219180689461
40658,4114.818157913775,4059.41713513809,4170.219180689461
40659,4114.818157913775,4059.41713513809,4170.219180689461
40660,4114.818157913775,4059.41713513809,4170.219180689461
40661,4114.818157913775,4059.41713513809,4170.219180689461
40662,4114.818157913775,4059.41713513809,4170.219180689461
40663,4114.818157913775,4059.41713513809,4170.219180689461
40664,4114.818157913775,4059.41713513809,4170.219180689461
40665,4114.818157913775,4059.41713513809,4170.219180689461
40666,4114.818157913775,4059.41713513809,4170.219180689461
40667,4114.818157913775,4059.41713513809,4170.219180689461
40668,4114.818157913775,4059.41713513809,4170.219180689461
40669,4114.818157913775,4059.41713513809,4170.219180689461
40670,4114.818157913775,4059.41713513809,4170.219180689461
40671,4114.818157913775,4059.41713513809,4170.219180689461
40672,4114.818157913775,4059.41713513809,4170.219180689461
40673,4114.818157913775,4059.41713513809,4170.219180689461
40674,4114.818157913775,4059.41713513809,4170.219180689461
40675,4114.818157913775,4059.41713513809,4170.219180689461
40676,4114.818157913775,4059.41713513809,4170.219180689461
40677,4114.818157913775,4059.41713513809,4170.219180689461
40678,4114.818157913775,4059.41713513809,4170.219180689461
40679,4114.818157913775,4059.41713513809,4170.219180689461
40680,4114.818157913775,4059.41713513809,4170.219180689461
40681,4114.818157913775,4059.41713513809,4170.219180689461
40682,4114.818157913775,4059.41713513809,4170.219180689461
40683,4114.818157913775,4059.41713513809,4170.219180689461
40684,4114.818157913775,4059.41713513809,4170.219180689461
40685,4112.212606638312,4057.1538004742915,4167.271412802332
40686,4112.212606638312,4057.1538004742915,4167.271412802332
40687,4112.212606638312,4057.1538004742915,4167.271412802332
40688,4112.212606638312,4057.1538004742915,4167.271412802332
40689,4112.212606638312,4057.1538004742915,4167.271412802332
40690,4112.212606638312,4057.1538004742915,4167.271412802332
40691,4112.212606638312,4057.1538004742915,4167.271412802332
40692,4112.212606638312,4057.1538004742915,4167.271412802332
40693,4112.212606638312,4057.1538004742915,4167.271412802332
40694,4112.212606638312,4057.1538004742915,4167.271412802332
40695,4112.212606638312,4057.1538004742915,4167.271412802332
40696,4112.212606638312,4057.1538004742915,4167.271412802332
40697,4112.212606638312,4057.1538004742915,4167.271412802332
40698,4112.212606638312,4057.1538004742915,4167.271412802332
40699,4112.212606638312,4057.1538004742915,4167.271412802332
40700,4112.212606638312,4057.1538004742915,4167.271412802332
40701,4112.212606638312,4057.1538004742915,4167.271412802332
40702,4112.212606638312,4057.1538004742915,4167.271412802332
40703,4112.212606638312,4057.1538004742915,4167.271412802332
40704,4112.212606638312,4057.1538004742915,4167.271412802332
40705,4112.212606638312,4057.1538004742915,4167.271412802332
40706,4112.212606638312,4057.1538004742915,4167.271412802332
40707,4112.212606638312,4057.1538004742915,4167.271412802332
40708,4112.212606638312,4057.1538004742915,4167.271412802332
40709,4112.212606638312,4057.1538004742915,4167.271412802332
40710,4112.212606638312,4057.1538004742915,4167.271412802332
40711,4112.212606638312,4057.1538004742915,4167.271412802332
40712,4112.212606638312,4057.1538004742915,4167.271412802332
40713,4112.212606638312,4057.1538004742915,4167.271412802332
40714,4112.212606638312,4057.1538004742915,4167.271412802332
40715,4112.212606638312,4057.1538004742915,4167.271412802332
40716,4112.212606638312,4057.1538004742915,4167.271412802332
40717,4112.212606638312,4057.1538004742915,4167.271412802332
40718,4112.212606638312,4057.1538004742915,4167.271412802332
40719,4112.212606638312,4057.1538004742915,4167.271412802332
40720,4112.212606638312,4057.1538004742915,4167.271412802332
40721,4112.212606638312,4057.1538004742915,4167.271412802332
